20230215 22:44:12 INFO  [main] SalesForce.Tc01 Tc01.java18 - test case 1 inside
20230219 17:22:41 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //span[@id = 'CustomizeTabs_font']]
20230219 17:22:41 INFO  [main] base.BaseClass BaseClass.java143 - Select by visible text on:[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> id: p4]value:Salesforce Chatter
20230219 17:22:41 INFO  [main] base.BaseClass BaseClass.java143 - Select by visible text on:[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //select[@id='duel_select_0']]value:Reports
20230219 17:22:42 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //img[@title='Add']]
20230219 17:22:42 INFO  [main] base.BaseClass BaseClass.java143 - Select by visible text on:[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //select[@id='duel_select_1']]value:Reports
20230219 17:22:42 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //span[@id='DisplayAndLayout_font']]
20230219 17:22:42 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //span[@id='DisplayAndLayout_font']]
20230219 17:22:42 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //span[@id='EmailSetup_font']]
20230219 17:22:42 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //a[@id='EmailSettings_font']]
20230219 17:22:42 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //input[@id='sender_name']]
20230219 17:22:43 INFO  [main] SalesForce.SalesForceWithFrameLoginPage SalesForceWithFrameLoginPage.java480 - testcase 07 passed
20230219 17:22:43 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //input[@title='Save']]
20230219 17:22:44 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> id: userNavLabel]
20230219 17:22:44 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> id: userNavLabel]
20230219 17:22:44 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //a[text() ='Logout']]
20230219 17:22:44 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (c434d668845316a4493d9b521715528c)] -> xpath: //a[text() ='Logout']]
20230219 17:22:44 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:mySettings
20230219 17:22:44 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:devloperConsole
20230219 17:22:49 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> id: username]
20230219 17:22:50 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> id: password]
20230219 17:22:50 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> xpath: //input[@id='rememberUn']]
20230219 17:22:50 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> id: Login]
20230219 17:22:53 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> id: userNavLabel]
20230219 17:22:53 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> id: userNavLabel]
20230219 17:22:53 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> id: userNavLabel]
20230219 17:22:54 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> xpath: //a[contains(text(),'Developer Console')]]
20230219 17:22:54 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> id: userNavLabel]
20230219 17:22:54 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> id: userNavLabel]
20230219 17:22:54 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> xpath: //a[text() ='Logout']]
20230219 17:22:54 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0e2dbfd71b9f1294aa772d8b7bbd022a)] -> xpath: //a[text() ='Logout']]
20230219 17:22:55 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:devloperConsole
20230219 17:22:55 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:createAccount
20230219 17:23:01 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> id: username]
20230219 17:23:01 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> id: password]
20230219 17:23:02 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> id: Login]
20230219 17:23:05 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:23:05 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:23:05 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:23:07 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //*[@id='tryLexDialogX'] ]
20230219 17:23:07 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //*[@id='tryLexDialogX'] ]
20230219 17:23:12 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> id: createNew]
20230219 17:23:14 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //*[@id="createNewMenu"]/a[4]]
20230219 17:23:14 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //*[@id="acc2"]]
20230219 17:23:14 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //*[@id="acc2"]]
20230219 17:23:15 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //*[@name='save']]
20230219 17:23:17 INFO  [main] SalesForce.SalesForceWithFrameLoginPage SalesForceWithFrameLoginPage.java592 - testcase 10 passed
20230219 17:23:17 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> id: userNavLabel]
20230219 17:23:17 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> id: userNavLabel]
20230219 17:23:17 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //a[text() ='Logout']]
20230219 17:23:17 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (82127513562e3f2a817cd8719857911e)] -> xpath: //a[text() ='Logout']]
20230219 17:23:17 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:createAccount
20230219 17:23:18 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:editView
20230219 17:23:24 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (59ce8371bd8b5a534980f794ec860500)] -> id: username]
20230219 17:23:24 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (59ce8371bd8b5a534980f794ec860500)] -> id: password]
20230219 17:23:24 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (59ce8371bd8b5a534980f794ec860500)] -> id: Login]
20230219 17:23:27 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (59ce8371bd8b5a534980f794ec860500)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:23:27 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (59ce8371bd8b5a534980f794ec860500)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:23:27 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (59ce8371bd8b5a534980f794ec860500)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:23:30 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (59ce8371bd8b5a534980f794ec860500)] -> xpath: //*[@id='tryLexDialogX'] ]
20230219 17:23:30 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (59ce8371bd8b5a534980f794ec860500)] -> xpath: //*[@id='tryLexDialogX'] ]
20230219 17:23:32 INFO  [main] base.BaseClass BaseClass.java143 - Select by visible text on:[[ChromeDriver: chrome on WINDOWS (59ce8371bd8b5a534980f794ec860500)] -> xpath: //select[@id = 'fcf']]value:docview
20230219 17:23:33 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:editView
20230219 17:23:33 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:mergeAccounts
20230219 17:23:39 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> id: username]
20230219 17:23:40 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> id: password]
20230219 17:23:40 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> id: Login]
20230219 17:23:45 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:23:45 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:23:46 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:23:48 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> id: tryLexDialogX]
20230219 17:23:48 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> id: tryLexDialogX]
20230219 17:23:50 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> xpath: //a[text()='Merge Accounts']]
20230219 17:23:51 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> xpath: //input[@id='srch']]
20230219 17:23:51 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> xpath: //input[@name='srchbutton']]
20230219 17:23:55 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (818c09146b3163f573ff83129b573ffa)] -> xpath: //*[@id='stageForm']/div/div[2]/div[5]/div/input[1]]
20230219 17:23:57 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:mergeAccounts
20230219 17:23:59 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:createAccountReport
20230219 17:24:06 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> id: username]
20230219 17:24:07 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> id: password]
20230219 17:24:07 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> id: Login]
20230219 17:24:10 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:24:10 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:24:11 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //a[@title='Accounts Tab']]
20230219 17:24:13 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> id: tryLexDialogX]
20230219 17:24:13 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> id: tryLexDialogX]
20230219 17:24:15 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //a[text() = 'Accounts with last activity > 30 days']]
20230219 17:24:19 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //img[@id="ext-gen152"]]
20230219 17:24:19 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //img[@id="ext-gen152"]]
20230219 17:24:19 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //button[text() = 'Today']]
20230219 17:24:19 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //button[text() = 'Today']]
20230219 17:24:19 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //button[@id = 'ext-gen49']]
20230219 17:24:19 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //input[@name = 'reportName']]
20230219 17:24:20 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5d5fe3fb1783baa75c74a7ab2a20b014)] -> xpath: //input[@name = 'reportDevName']]
20230219 17:24:26 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:createAccountReport
20230219 17:24:26 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:oppurtunities
20230219 17:24:33 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> id: username]
20230219 17:24:33 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> id: password]
20230219 17:24:33 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> id: Login]
20230219 17:24:38 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:24:38 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:24:38 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:24:41 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> id: tryLexDialogX]
20230219 17:24:41 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> id: tryLexDialogX]
20230219 17:24:43 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> id: userNavLabel]
20230219 17:24:43 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> id: userNavLabel]
20230219 17:24:43 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> xpath: //a[text() ='Logout']]
20230219 17:24:43 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (86c03b550ad0ee5aed7b832b4169e29c)] -> xpath: //a[text() ='Logout']]
20230219 17:24:44 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:oppurtunities
20230219 17:24:44 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:newOppurtunities
20230219 17:24:53 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> id: username]
20230219 17:24:54 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> id: password]
20230219 17:24:54 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> id: Login]
20230219 17:24:58 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:24:58 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:24:58 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:00 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> id: tryLexDialogX]
20230219 17:25:02 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> xpath: //input[@name = 'new']]
20230219 17:25:03 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> id: userNavLabel]
20230219 17:25:03 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> id: userNavLabel]
20230219 17:25:03 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> xpath: //a[text() ='Logout']]
20230219 17:25:03 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (d499c914896f789601e84318c43d95a4)] -> xpath: //a[text() ='Logout']]
20230219 17:25:04 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:newOppurtunities
20230219 17:25:04 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:oppurtunitiesPipelineLink
20230219 17:25:11 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fdc5feb330de4c09079cef1f6a959589)] -> id: username]
20230219 17:25:11 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fdc5feb330de4c09079cef1f6a959589)] -> id: password]
20230219 17:25:11 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fdc5feb330de4c09079cef1f6a959589)] -> id: Login]
20230219 17:25:16 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (fdc5feb330de4c09079cef1f6a959589)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:16 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (fdc5feb330de4c09079cef1f6a959589)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:16 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fdc5feb330de4c09079cef1f6a959589)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:18 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:oppurtunitiesPipelineLink
20230219 17:25:18 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:stuckOppurtunitiesLink
20230219 17:25:27 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (427f6cbe37a836ed84c01de9227a452c)] -> id: username]
20230219 17:25:28 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (427f6cbe37a836ed84c01de9227a452c)] -> id: password]
20230219 17:25:28 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (427f6cbe37a836ed84c01de9227a452c)] -> id: Login]
20230219 17:25:38 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (427f6cbe37a836ed84c01de9227a452c)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:38 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (427f6cbe37a836ed84c01de9227a452c)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:38 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (427f6cbe37a836ed84c01de9227a452c)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:40 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:stuckOppurtunitiesLink
20230219 17:25:40 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:quatarlyLink
20230219 17:25:46 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (f8efab8bc855aa8c697c5b4404f313a7)] -> id: username]
20230219 17:25:46 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (f8efab8bc855aa8c697c5b4404f313a7)] -> id: password]
20230219 17:25:47 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (f8efab8bc855aa8c697c5b4404f313a7)] -> id: Login]
20230219 17:25:50 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (f8efab8bc855aa8c697c5b4404f313a7)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:50 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (f8efab8bc855aa8c697c5b4404f313a7)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:50 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (f8efab8bc855aa8c697c5b4404f313a7)] -> xpath: //a[@title='Opportunities Tab']]
20230219 17:25:52 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:quatarlyLink
20230219 17:25:52 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:leads
20230219 17:25:58 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0bfe00c13ccd885127fd98995e31c532)] -> id: username]
20230219 17:25:59 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0bfe00c13ccd885127fd98995e31c532)] -> id: password]
20230219 17:25:59 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0bfe00c13ccd885127fd98995e31c532)] -> id: Login]
20230219 17:26:04 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (0bfe00c13ccd885127fd98995e31c532)] -> xpath: //a[text()='Leads']]
20230219 17:26:04 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (0bfe00c13ccd885127fd98995e31c532)] -> xpath: //a[text()='Leads']]
20230219 17:26:04 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0bfe00c13ccd885127fd98995e31c532)] -> xpath: //a[text()='Leads']]
20230219 17:26:07 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (0bfe00c13ccd885127fd98995e31c532)] -> id: tryLexDialogX]
20230219 17:26:12 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (0bfe00c13ccd885127fd98995e31c532)] -> id: userNavLabel]
